Brand_ID,Model_ID,Segment_ID,Vehicle_Name,Year_of_Manufacture,Vehicle_Age,Insurance,Fuel_Type,Seats_Capacity,Kms_Driven,RTO_Location,Ownership,Engine_Displacement,Transmission,Power_BHP,Drive_Type,Mileage_By_Fuel_Type,New_Vehicle_Price_Lakh,Vehicle_Price_Lakh,Depreciation_Percentage,Other_Features,Value_For_Money_Score,Car_Brand,Car_Model,Segment,Value_Score_Norm,Kms_Score,Age_Score,Depreciation_Score,Recommendation_Score,Adjusted_Depreciation,Price_Advantage,Price_Anomaly_Flag,Price_Reliability_Score,Fuel_Type_clean,Transmission_clean,Segment_clean
1,1705,1,Etios,2011,14,Expired,Petrol,5,49500,New Delhi,First Owner,1496.0,Manual,88.73,Unknown,17.6,6.51,2.55,60.83,No_Features,5.8,Toyota,Unknown,Sedan,0.58,0.9973387096774193,0.65,0.39035878933654045,0.7006,60.83,0.6082949308755761,Normal,1.0,petrol,manual,sedan
2,25,1,Verna,2016,9,Expired,Diesel,5,90000,Gandhinagar,Second Owner,1582.0,Manual,126.2,Unknown,23.9,12.16,6.35,47.78,Automatic Climate Control | Parking Sensors,6.6,Hyundai,1.6 CRDi,Sedan,0.6599999999999999,0.9951612903225806,0.775,0.5211465223491681,0.7248,47.78,0.477796052631579,Normal,1.0,diesel,manual,sedan
4,102,2,Tiago,2022,3,Expired,CNG,5,46000,Ahmedabad,First Owner,1199.0,Manual,72.0,Unknown,26.49,7.61,5.65,25.76,Android Auto/Apple CarPlay,9.2,Tata,XM CNG,Hatchback,0.9199999999999999,0.9975268817204301,0.925,0.7418320304670274,0.8078,25.76,0.25755584756898814,Normal,1.0,cng,manual,hatchback
8,103,1,City,2010,15,Third Party,Petrol,5,45858,Sabarkantha,Second Owner,1497.0,Manual,0.0,Unknown,17.0,8.52,2.25,73.59,No_Features,5.6,Honda,1.5 E,Sedan,0.5599999999999999,0.9975345161290322,0.625,0.2624774503908599,0.7144,73.59,0.7359154929577465,Normal,1.0,petrol,manual,sedan
6,44,3,Vitara,2019,6,Expired,Diesel,5,69000,Mehsana,Second Owner,1248.0,Manual,88.5,FWD,24.3,9.29,7.5,19.27,Air Purifier | Parking Sensors,8.8,Maruti,Brezza,SUV,0.8800000000000001,0.9962903225806452,0.85,0.8068751252756063,0.7673,19.27,0.19268030139935408,Normal,1.0,diesel,manual,suv
2,104,2,Grand,2019,6,Comprehensive,CNG,5,70000,Ahmedabad,First Owner,1197.0,Manual,65.39,Unknown,18.9,7.31,5.85,19.97,Rear AC Vents,9.0,Hyundai,i10 1.2 Kappa Magna CNG,Hatchback,0.9,0.9962365591397849,0.85,0.799859691320906,0.7767,19.97,0.1997264021887825,Normal,1.0,cng,manual,hatchback
6,105,2,Alto,2017,8,Expired,Petrol,5,70321,Sabarkantha,First Owner,998.0,Manual,67.05,Unknown,23.95,4.5,2.8,37.78,Central Locking | Air Conditioner | Digital Odometer,7.6,Maruti,K10,Hatchback,0.76,0.9962193010752688,0.8,0.6213670074163159,0.7488,37.78,0.3777777777777778,Normal,1.0,petrol,manual,hatchback
2,106,2,i20,2019,6,Third Party,Petrol,5,67250,Sabarkantha,First Owner,1197.0,Manual,81.86,Unknown,18.6,7.09,5.45,23.13,Rear AC Vents | Lane Change Indicator,8.2,Hyundai,Magna Plus,Hatchback,0.82,0.9963844086021505,0.85,0.7681900180396873,0.751,23.13,0.23131170662905495,Normal,1.0,petrol,manual,hatchback
6,1705,2,Celerio,2017,8,Expired,Petrol,5,71000,patan,Second Owner,998.0,Manual,67.04,Unknown,23.1,5.23,3.5,33.08,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,7.4,Maruti,Unknown,Hatchback,0.74,0.9961827956989248,0.8,0.6684706353978753,0.7314,33.08,0.3307839388145316,Normal,1.0,petrol,manual,hatchback
6,76,4,Ertiga,2016,9,Expired,Diesel,7,78363,Sabarkantha,Second Owner,1248.0,Manual,88.5,Unknown,24.52,11.59,6.8,41.33,Parking Sensors | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,6.6,Maruti,SHVS,MUV,0.6599999999999999,0.995786935483871,0.775,0.5857887352174784,0.7121,41.33,0.41328731665228646,Normal,1.0,diesel,manual,muv
2,25,3,Creta,2016,9,Comprehensive,Diesel,5,72541,New Delhi,First Owner,1582.0,Manual,0.0,Unknown,0.0,15.2,7.45,50.99,No_Features,6.8,Hyundai,1.6 CRDi,SUV,0.6799999999999999,0.9960999462365592,0.775,0.4889757466426138,0.7394,50.99,0.5098684210526315,Normal,1.0,diesel,manual,suv
2,7,3,Creta,2017,8,Expired,Diesel,5,70000,New Delhi,Second Owner,1396.0,Manual,88.7,FWD,21.38,13.66,7.0,48.76,Rear AC Vents,6.6,Hyundai,1.4 CRDi,SUV,0.6599999999999999,0.9962365591397849,0.8,0.5113249148125878,0.7308,48.76,0.48755490483162517,Normal,1.0,diesel,manual,suv
5,8,3,XUV500,2017,8,Expired,Diesel,7,78900,Ahmedabad,Second Owner,2179.0,Manual,140.0,FWD,16.0,19.47,6.25,67.9,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,5.8,Mahindra,R W10,SUV,0.58,0.995758064516129,0.8,0.31950290639406687,0.737,67.9,0.6789933230611197,Normal,1.0,diesel,manual,suv
12,107,3,Sonet,2022,3,Comprehensive,Diesel,5,95000,Prakasam,First Owner,1493.0,Manual,98.63,FWD,18.4,15.02,9.9,34.09,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.8,Kia,HTX Diesel,SUV,0.8800000000000001,0.9948924731182796,0.925,0.6583483664060934,0.8079,34.09,0.34087882822902793,Normal,1.0,diesel,manual,suv
6,108,2,Celerio,2022,3,Expired,Petrol,5,95000,Prakasam,First Owner,998.0,Manual,65.71,Unknown,25.24,7.26,5.5,24.24,Android Auto/Apple CarPlay,8.8,Maruti,ZXI,Hatchback,0.8800000000000001,0.9948924731182796,0.925,0.7570655441972339,0.7882,24.24,0.2424242424242424,Normal,1.0,petrol,manual,hatchback
6,109,2,Wagon,2020,5,Comprehensive,Petrol,5,65000,Prakasam,First Owner,998.0,Manual,0.0,Unknown,0.0,6.54,4.8,26.61,No_Features,8.2,Maruti,R,Hatchback,0.82,0.996505376344086,0.875,0.7333132892363199,0.7618,26.61,0.26605504587155965,Normal,1.0,petrol,manual,hatchback
2,100,3,Venue,2021,4,Comprehensive,Diesel,5,113000,Prakasam,First Owner,1493.0,Manual,0.0,Unknown,0.0,11.89,9.1,23.47,No_Features,7.8,Hyundai,SX,SUV,0.78,0.9939247311827957,0.9,0.7647825215474043,0.7427,23.47,0.23465096719932724,Normal,1.0,diesel,manual,suv
14,110,3,Gloster,2020,5,Expired,Diesel,6,130000,Prakasam,First Owner,1996.0,Automatic,0.0,Unknown,0.0,48.78,26.0,46.7,No_Features,7.0,MG,Savvy,SUV,0.7,0.9930107526881721,0.875,0.5319703347364201,0.7533,46.7,0.46699466994669947,Normal,1.0,diesel,automatic,suv
6,1705,4,Ertiga,2021,4,Comprehensive,Petrol,7,94200,Prakasam,First Owner,1462.0,Manual,0.0,Unknown,0.0,10.62,8.75,17.61,No_Features,9.0,Maruti,Unknown,MUV,0.9,0.9949354838709678,0.9,0.8235117257967528,0.7792,17.61,0.17608286252354044,Normal,1.0,petrol,manual,muv
17,111,2,KWID,2018,7,Comprehensive,Petrol,5,33000,ongole,First Owner,999.0,Manual,0.0,Unknown,0.0,5.09,3.8,25.34,No_Features,8.0,Renault,1.0 RXT,Hatchback,0.8,0.9982258064516129,0.825,0.7460412908398477,0.7441,25.34,0.25343811394891946,Normal,1.0,petrol,manual,hatchback
2,112,1,Verna,2017,8,Comprehensive,Petrol,5,115000,Guntur,First Owner,1591.0,Manual,0.0,Unknown,0.0,11.49,7.5,34.73,No_Features,7.2,Hyundai,1.6 SX,Sedan,0.72,0.9938172043010752,0.8,0.651934255361796,0.7262,34.73,0.3472584856396867,Normal,1.0,petrol,manual,sedan
1,95,4,Innova,2019,6,Expired,Diesel,7,140000,Prakasam,First Owner,2393.0,Manual,0.0,Unknown,0.0,25.57,19.0,25.69,No_Features,7.8,Toyota,Crysta 2.4 VX MT,MUV,0.78,0.9924731182795699,0.85,0.7425335738624974,0.7394,25.69,0.2569417285881893,Normal,1.0,diesel,manual,muv
8,39,1,Amaze,2024,1,Comprehensive,Petrol,5,10000,AP40,First Owner,1199.0,Automatic,0.0,Unknown,0.0,11.72,9.0,23.21,No_Features,9.2,Honda,2nd Gen VX,Sedan,0.9199999999999999,0.9994623655913979,0.975,0.7673882541591501,0.8106,23.21,0.23208191126279867,Normal,1.0,petrol,automatic,sedan
6,113,2,Alto,2021,4,Expired,Petrol,5,52000,Prakasam,Second Owner,796.0,Manual,47.33,Unknown,22.05,5.24,3.8,27.48,Keyless Entry | Central Locking | Air Conditioner | Bluetooth Connectivity,8.0,Maruti,800 VXI,Hatchback,0.8,0.9972043010752688,0.9,0.724594107035478,0.7594,27.48,0.2748091603053436,Normal,1.0,petrol,manual,hatchback
6,1705,4,Ertiga,2019,6,Comprehensive,Diesel,7,120000,Prakasam,First Owner,1248.0,Manual,0.0,Unknown,0.0,11.38,10.0,12.13,No_Features,8.6,Maruti,Unknown,MUV,0.86,0.9935483870967742,0.85,0.8784325516135498,0.7445,12.13,0.12126537785588758,Normal,1.0,diesel,manual,muv
1,114,3,Fortuner,2014,11,Expired,Diesel,7,240000,Nellore,First Owner,2982.0,Manual,168.5,FWD,13.0,31.63,15.5,51.0,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,5.4,Toyota,4x2,SUV,0.54,0.9870967741935484,0.725,0.4888755261575466,0.6742,51.0,0.5099588997786911,Normal,1.0,diesel,manual,suv
2,78,2,i20,2020,5,Expired,Petrol,5,120000,Prakasam,First Owner,1197.0,Manual,81.86,Unknown,18.6,8.81,6.75,23.38,Rear AC Vents | Lane Change Indicator | Rear Camera,7.8,Hyundai,Sportz,Hatchback,0.78,0.9935483870967742,0.875,0.7656845059130086,0.7387,23.38,0.2338251986379115,Normal,1.0,petrol,manual,hatchback
5,115,3,Bolero,2020,5,Comprehensive,Diesel,7,80000,Prakasam,First Owner,1493.0,Manual,74.96,RWD,16.0,13.25,8.0,39.62,Parking Sensors,8.2,Mahindra,B6 Opt,SUV,0.82,0.9956989247311828,0.875,0.6029264381639607,0.7876,39.62,0.39622641509433965,Normal,1.0,diesel,manual,suv
6,44,3,Vitara,2018,7,Expired,Diesel,5,108000,Visakhapatnam,First Owner,1248.0,Manual,88.5,FWD,24.3,10.21,7.9,22.62,Air Purifier | Parking Sensors,7.2,Maruti,Brezza,SUV,0.72,0.9941935483870967,0.825,0.7733012627781118,0.7058,22.62,0.22624877571008817,Normal,1.0,diesel,manual,suv
6,116,1,Ciaz,2019,6,Comprehensive,Petrol,5,113000,Prakasam,Second Owner,1462.0,Manual,103.25,Unknown,21.56,11.86,8.3,30.02,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors,7.6,Maruti,Alpha,Sedan,0.76,0.9939247311827957,0.85,0.6991381038284226,0.7403,30.02,0.30016863406408084,Normal,1.0,petrol,manual,sedan
6,44,3,Vitara,2019,6,Comprehensive,Diesel,5,82000,Prakasam,Second Owner,1248.0,Manual,88.5,FWD,24.3,10.21,8.2,19.69,Air Purifier | Parking Sensors,8.8,Maruti,Brezza,SUV,0.8800000000000001,0.9955913978494624,0.85,0.8026658649027861,0.768,19.69,0.19686581782566126,Normal,1.0,diesel,manual,suv
14,117,3,Hector,2020,5,Comprehensive,Petrol,6,82000,Prakasam,First Owner,1451.0,Automatic,141.0,Unknown,11.67,25.25,13.0,48.51,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | 360 Degree Camera,7.4,MG,Plus Sharp,SUV,0.74,0.9955913978494624,0.875,0.5138304269392664,0.7734,48.51,0.48514851485148514,Normal,1.0,petrol,automatic,suv
6,1705,4,Ertiga,2019,6,Comprehensive,Diesel,7,130000,Prakasam,First Owner,1248.0,Manual,88.5,Unknown,25.47,12.77,10.8,15.43,Parking Sensors | Automatic Climate Control | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,8.6,Maruti,Unknown,MUV,0.86,0.9930107526881721,0.85,0.8453597915413911,0.751,15.43,0.15426781519185584,Normal,1.0,diesel,manual,muv
2,118,3,Creta,2019,6,Expired,Diesel,5,73000,Prakasam,Third Owner,1582.0,Automatic,126.2,FWD,17.6,18.88,12.5,33.79,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,7.8,Hyundai,1.6 SX Automatic,SUV,0.78,0.9960752688172043,0.85,0.6613549809581079,0.7563,33.79,0.3379237288135593,Normal,1.0,diesel,automatic,suv
17,119,2,KWID,2016,9,Comprehensive,Petrol,5,65000,Vijayawada,Third Owner,999.0,Manual,0.0,Unknown,0.0,4.77,2.8,41.3,No_Features,6.4,Renault,1.0,Hatchback,0.64,0.996505376344086,0.775,0.5860893966726799,0.7042,41.3,0.4129979035639413,Normal,1.0,petrol,manual,hatchback
2,120,2,Santro,2012,13,Expired,LPG,5,61000,Kurnool,First Owner,1086.0,Manual,0.0,Unknown,0.0,5.05,2.25,55.45,No_Features,6.2,Hyundai,Xing GLS,Hatchback,0.62,0.9967204301075269,0.675,0.4442774103026659,0.7095,55.45,0.5544554455445544,Normal,1.0,lpg,manual,hatchback
6,1705,2,Baleno,2021,4,Expired,Petrol,5,67000,Prakasam,First Owner,1197.0,Manual,0.0,Unknown,0.0,8.37,6.75,19.35,No_Features,9.0,Maruti,Unknown,Hatchback,0.9,0.9963978494623655,0.9,0.8060733613950691,0.783,19.35,0.1935483870967741,Normal,1.0,petrol,manual,hatchback
1,121,3,Fortuner,2019,6,Comprehensive,Diesel,7,117000,eluru,First Owner,2755.0,Automatic,0.0,Unknown,0.0,40.22,27.5,31.63,No_Features,7.8,Toyota,2.8 2WD,SUV,0.78,0.9937096774193548,0.85,0.6830026057326117,0.7515,31.63,0.31626056688214815,Normal,1.0,diesel,automatic,suv
6,122,1,Ciaz,2017,8,Expired,Diesel,5,98000,Vizianagaram,First Owner,1248.0,Manual,88.5,Unknown,28.09,10.61,6.7,36.85,Rear AC Vents,7.6,Maruti,VDi Option,Sedan,0.76,0.9947311827956989,0.8,0.6306875125275606,0.7467,36.85,0.36852026390197923,Normal,1.0,diesel,manual,sedan
6,123,2,Swift,2021,4,Expired,Petrol,5,33000,Prakasam,Third Owner,1197.0,Manual,88.5,Unknown,22.38,8.3,5.8,30.12,Android Auto/Apple CarPlay,8.2,Maruti,VXI,Hatchback,0.82,0.9982258064516129,0.9,0.6981358989777511,0.7729,30.12,0.3012048192771085,Normal,1.0,petrol,manual,hatchback
4,124,2,Tiago,2016,9,Expired,Diesel,5,83000,Rajahmundry,First Owner,1047.0,Manual,69.0,Unknown,27.28,7.54,3.8,49.6,No_Features,6.8,Tata,1.05 Revotorq,Hatchback,0.6799999999999999,0.9955376344086021,0.775,0.5029063940669473,0.7366,49.6,0.49602122015915123,Normal,1.0,diesel,manual,hatchback
19,125,3,Compass,2018,7,Comprehensive,Diesel,5,99000,Visakhapatnam,Second Owner,1956.0,Manual,0.0,Unknown,0.0,25.21,12.0,52.4,No_Features,6.6,Jeep,2.0 Longitude Option,SUV,0.6599999999999999,0.9946774193548387,0.825,0.4748446582481459,0.7415,52.4,0.5239984133280444,Normal,1.0,diesel,manual,suv
6,76,4,Ertiga,2016,9,Third Party,Diesel,7,116000,Vijayawada,First Owner,1248.0,Manual,0.0,Unknown,0.0,11.88,7.2,39.39,No_Features,7.2,Maruti,SHVS,MUV,0.72,0.9937634408602151,0.775,0.6052315093205052,0.7318,39.39,0.393939393939394,Normal,1.0,diesel,manual,muv
6,126,2,Celerio,2017,8,Expired,Petrol,5,39000,Vijayawada,First Owner,998.0,Manual,67.04,Unknown,23.1,6.44,3.2,50.31,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Height Adjustable Driver Seat | Bluetooth Connectivity | Steering Mounted Controls,7.2,Maruti,ZXI Optional MT,Hatchback,0.72,0.9979032258064516,0.8,0.4957907396271798,0.7582,50.31,0.5031055900621118,Normal,1.0,petrol,manual,hatchback
5,127,3,Scorpio,2018,7,Third Party,Diesel,7,132000,Kurnool,Second Owner,2179.0,Manual,120.0,RWD,16.36,15.6,9.5,39.1,No_Features,7.0,Mahindra,S5,SUV,0.7,0.9929032258064516,0.825,0.6081379033874523,0.7305,39.1,0.391025641025641,Normal,1.0,diesel,manual,suv
6,19,2,Swift,2023,2,Comprehensive,Petrol,5,29000,AP40,First Owner,1197.0,Manual,0.0,Unknown,0.0,8.94,7.0,21.7,No_Features,9.2,Maruti,Dzire,Hatchback,0.9199999999999999,0.9984408602150537,0.95,0.7825215474042895,0.8036,21.7,0.21700223713646527,Normal,1.0,petrol,manual,hatchback
2,25,1,Verna,2016,9,Comprehensive,Diesel,5,92000,Vijayawada,Second Owner,1582.0,Manual,126.2,Unknown,23.9,13.35,6.2,53.56,Automatic Climate Control | Parking Sensors,6.6,Hyundai,1.6 CRDi,Sedan,0.6599999999999999,0.9950537634408602,0.775,0.4632190819803568,0.7364,53.56,0.5355805243445693,Normal,1.0,diesel,manual,sedan
17,128,3,Duster,2018,7,Expired,Diesel,5,140000,Rajahmundry,First Owner,1461.0,Manual,108.45,FWD,19.6,14.9,7.9,46.98,Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control,6.4,Renault,110PS Diesel,SUV,0.64,0.9924731182795699,0.825,0.52916416115454,0.7222,46.98,0.4697986577181208,Normal,1.0,diesel,manual,suv
6,1705,2,Ritz,2014,11,Comprehensive,Diesel,5,82000,Rajahmundry,Second Owner,1248.0,Manual,73.94,Unknown,23.2,8.14,3.5,57.0,No_Features,6.0,Maruti,Unknown,Hatchback,0.6,0.9955913978494624,0.725,0.428743235117258,0.7119,57.0,0.5700245700245701,Normal,1.0,diesel,manual,hatchback
5,129,3,Thar,2024,1,Third Party,Diesel,4,21000,AP40,First Owner,2184.0,Manual,130.07,4WD,9.0,20.6,14.8,28.16,Height Adjustable Driver Seat | Cruise Control,9.2,Mahindra,LX Convert Top,SUV,0.9199999999999999,0.9988709677419355,0.975,0.717779114050912,0.8203,28.16,0.28155339805825247,Normal,1.0,diesel,manual,suv
6,19,2,Swift,2017,8,Comprehensive,Diesel,5,82000,eluru,First Owner,1248.0,Manual,74.0,Unknown,26.59,8.59,5.8,32.48,No_Features,7.6,Maruti,Dzire,Hatchback,0.76,0.9955913978494624,0.8,0.6744838645019042,0.7381,32.48,0.32479627473806755,Normal,1.0,diesel,manual,hatchback
1,130,4,Innova,2014,11,Expired,Diesel,7,250000,Vijayawada,First Owner,2494.0,Manual,100.6,Unknown,0.0,16.81,8.2,51.22,Rear AC Vents | Tumble Fold Seats,5.4,Toyota,2.5 G (Diesel) 7 Seater BS,MUV,0.54,0.9865591397849462,0.725,0.48667067548606935,0.6745,51.22,0.5121951219512195,Normal,1.0,diesel,manual,muv
1,131,4,Innova,2017,8,Comprehensive,Diesel,7,180000,Srikakulam,First Owner,2393.0,Manual,147.51,Unknown,0.0,27.82,15.5,44.28,Engine Start/Stop Button | Cruise Control | Automatic Climate Control | Rear AC Vents | Rear Charging Sockets,6.0,Toyota,Crysta 2.4 ZX,MUV,0.6,0.9903225806451613,0.8,0.5562236921226699,0.6966,44.28,0.44284687275341483,Normal,1.0,diesel,manual,muv
8,132,3,WR-V,2018,7,Expired,Diesel,5,102000,Guntur,First Owner,1498.0,Manual,98.6,FWD,25.5,12.71,7.3,42.56,Automatic Climate Control | Air Purifier | Parking Sensors | Cruise Control,6.4,Honda,i-DTEC,SUV,0.64,0.9945161290322581,0.825,0.5734616155542193,0.7138,42.56,0.4256490952006295,Normal,1.0,diesel,manual,suv
3,133,1,Vento,2017,8,Comprehensive,Diesel,5,133797,Guntur,First Owner,1498.0,Automatic,108.6,Unknown,22.15,16.23,6.5,59.95,Leather Seats | Automatic Climate Control | Voice Commands | Air Purifier,6.4,Volkswagen,1.5 TDI Highline,Sedan,0.64,0.9928066129032258,0.8,0.3991781920224494,0.7445,59.95,0.5995070856438693,Normal,1.0,diesel,automatic,sedan
6,9,3,Vitara,2018,7,Expired,Diesel,5,72000,Vijayawada,First Owner,1248.0,Automatic,88.5,FWD,24.3,10.77,7.1,34.08,Air Purifier | Parking Sensors,7.6,Maruti,Brezza VDi,SUV,0.76,0.9961290322580645,0.825,0.6584485868911606,0.7451,34.08,0.34076137418755803,Normal,1.0,diesel,automatic,suv
6,89,2,Swift,2014,11,Comprehensive,Diesel,5,102533,Vijayawada,Second Owner,1248.0,Manual,74.0,Unknown,25.2,8.19,3.5,57.26,No_Features,5.6,Maruti,VDI,Hatchback,0.5599999999999999,0.9944874731182796,0.725,0.4261375025055122,0.6962,57.26,0.5726495726495726,Normal,1.0,diesel,manual,hatchback
1,134,1,Corolla,2019,6,Comprehensive,Diesel,5,42000,Prakasam,First Owner,1364.0,Manual,86.79,Unknown,21.43,21.66,12.9,40.44,Height Adjustable Driver Seat | Automatic Climate Control | Air Purifier,7.8,Toyota,Altis 1.4,Sedan,0.78,0.997741935483871,0.85,0.5947083583884547,0.7699,40.44,0.4044321329639889,Normal,1.0,diesel,manual,sedan
2,78,2,i10,2013,12,Comprehensive,Petrol,5,43000,Vijayawada,First Owner,1197.0,Automatic,0.0,Unknown,0.0,6.51,2.8,56.99,No_Features,6.6,Hyundai,Sportz,Hatchback,0.6599999999999999,0.9976881720430107,0.7,0.42884345560232506,0.7325,56.99,0.5698924731182796,Normal,1.0,petrol,automatic,hatchback
2,2,2,i20,2017,8,Comprehensive,Diesel,5,89657,Vijayawada,First Owner,1396.0,Manual,0.0,Unknown,0.0,8.82,3.25,63.15,No_Features,6.0,Hyundai,Diesel,Hatchback,0.6,0.9951797311827957,0.8,0.36710763680096214,0.7353,63.15,0.6315192743764172,Normal,1.0,diesel,manual,hatchback
12,135,3,Seltos,2022,3,Expired,Petrol,5,20000,Prakasam,First Owner,1497.0,Manual,0.0,Unknown,0.0,16.05,12.0,25.23,No_Features,9.2,Kia,HTK Plus,SUV,0.9199999999999999,0.9989247311827957,0.925,0.7471437161755863,0.807,25.23,0.25233644859813087,Normal,1.0,petrol,manual,suv
5,136,3,XUV300,2022,3,Expired,Diesel,5,30000,Prakasam,First Owner,1497.0,Automatic,0.0,Unknown,0.0,15.15,8.2,45.87,No_Features,8.4,Mahindra,W6 AMT Diesel Sunroof NT,SUV,0.8400000000000001,0.9983870967741936,0.925,0.5402886349969934,0.8162,45.87,0.4587458745874588,Normal,1.0,diesel,automatic,suv
6,137,3,Vitara,2021,4,Expired,Petrol,5,20000,Prakasam,First Owner,1462.0,Automatic,0.0,Unknown,0.0,13.35,9.5,28.84,No_Features,8.6,Maruti,Brezza ZXI,SUV,0.86,0.9989247311827957,0.9,0.710964121066346,0.7865,28.84,0.2883895131086142,Normal,1.0,petrol,automatic,suv
2,1705,2,i20,2024,1,Expired,Petrol,5,30000,TG05,First Owner,1197.0,Manual,0.0,Unknown,0.0,11.73,11.5,1.96,No_Features,10.0,Hyundai,Unknown,Hatchback,1.0,0.9983870967741936,0.975,0.9803567849268391,0.7998,1.96,0.019607843137254936,Normal,1.0,petrol,manual,hatchback
6,113,2,Alto,2021,4,Expired,Petrol,5,20000,Prakasam,First Owner,796.0,Manual,0.0,Unknown,0.0,5.24,3.5,33.21,No_Features,8.6,Maruti,800 VXI,Hatchback,0.86,0.9989247311827957,0.9,0.6671677690920024,0.7952,33.21,0.33206106870229013,Normal,1.0,petrol,manual,hatchback
12,135,3,Seltos,2024,1,Expired,Petrol,5,20000,AP40,First Owner,1497.0,Automatic,0.0,Unknown,0.0,18.97,17.0,10.38,No_Features,10.0,Kia,HTK Plus,SUV,1.0,0.9989247311827957,0.975,0.8959711365003007,0.8168,10.38,0.1038481813389562,Normal,1.0,petrol,automatic,suv
6,29,2,Baleno,2018,7,Expired,Diesel,5,150000,Guntur,First Owner,1248.0,Manual,0.0,Unknown,0.0,8.86,6.0,32.28,No_Features,7.2,Maruti,1.3,Hatchback,0.72,0.9919354838709677,0.825,0.6764882742032472,0.7247,32.28,0.3227990970654627,Normal,1.0,diesel,manual,hatchback
3,138,3,Taigun,2023,2,Expired,Petrol,5,50000,Ranga reddy,First Owner,999.0,Automatic,0.0,Unknown,0.0,21.14,18.0,14.85,No_Features,10.0,Volkswagen,1.0 TSI Topline AT,SUV,1.0,0.9973118279569892,0.95,0.8511725796752856,0.8217,14.85,0.14853358561967836,Normal,1.0,petrol,automatic,suv
2,139,2,Santro,2006,19,Expired,Petrol,5,100000,Ranga reddy,First Owner,1086.0,Manual,0.0,Unknown,0.0,3.62,1.0,72.38,No_Features,5.4,Hyundai,Xing,Hatchback,0.54,0.9946236559139785,0.525,0.2746041290839848,0.6884,72.38,0.7237569060773481,Normal,1.0,petrol,manual,hatchback
6,44,3,Vitara,2019,6,Comprehensive,Diesel,5,118000,Prakasam,First Owner,1248.0,Manual,88.5,FWD,24.3,10.9,9.0,17.43,Automatic Climate Control | Air Purifier | Parking Sensors,8.6,Maruti,Brezza,SUV,0.86,0.9936559139784946,0.85,0.8253156945279615,0.7551,17.43,0.17431192660550462,Normal,1.0,diesel,manual,suv
6,44,3,Vitara,2019,6,Comprehensive,Diesel,5,50000,Prakasam,First Owner,1248.0,Manual,88.5,FWD,24.3,10.18,7.2,29.27,Air Purifier | Parking Sensors,8.6,Maruti,Brezza,SUV,0.86,0.9973118279569892,0.85,0.7066546402084586,0.7795,29.27,0.29273084479371314,Normal,1.0,diesel,manual,suv
10,1705,2,Beat,2010,15,Expired,Petrol,5,100000,Amravati,Second Owner,1199.0,Manual,0.0,Unknown,0.0,5.55,1.15,79.28,No_Features,5.2,Chevrolet,Unknown,Hatchback,0.52,0.9946236559139785,0.625,0.20545199438765283,0.7092,79.28,0.7927927927927929,Normal,1.0,petrol,manual,hatchback
2,140,2,i10,2010,15,Expired,Petrol,5,90000,nirmal,Second Owner,1197.0,Manual,78.9,Unknown,20.36,5.33,1.8,66.23,Central Locking | Air Conditioner | Digital Odometer,5.2,Hyundai,Magna,Hatchback,0.52,0.9951612903225806,0.625,0.33623972740028063,0.6832,66.23,0.6622889305816135,Normal,1.0,petrol,manual,hatchback
6,19,2,Swift,2011,14,Expired,Diesel,5,100000,Prakasam,First Owner,1248.0,Manual,73.9,Unknown,19.3,8.0,2.48,69.0,No_Features,5.4,Maruti,Dzire,Hatchback,0.54,0.9946236559139785,0.65,0.30847865303668065,0.7004,69.0,0.69,Normal,1.0,diesel,manual,hatchback
6,141,3,Brezza,2023,2,Expired,Petrol,5,30000,Hyderabad,Second Owner,1462.0,Manual,101.64,FWD,19.89,14.01,9.7,30.76,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cruise Control | Sunroof | Advanced Internet Features,9.0,Maruti,Zxi,SUV,0.9,0.9983870967741936,0.95,0.6917217879334536,0.8137,30.76,0.30763740185581734,Normal,1.0,petrol,manual,suv
6,1705,4,Ertiga,2019,6,Expired,Diesel,7,160000,Mahbubnagar,Second Owner,1248.0,Manual,88.5,Unknown,25.47,11.38,10.0,12.13,Parking Sensors | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,8.0,Maruti,Unknown,MUV,0.8,0.9913978494623656,0.85,0.8784325516135498,0.72,12.13,0.12126537785588758,Normal,1.0,diesel,manual,muv
